,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPost,EFactorPost,itterTimePre,itterTimePost,hypervolumePre,hypervolumePost
34,0.5,3.6589249343822354,0.49786943111229964,120.0,0.5,4.587005390857639,0.5,120.0,0.746393587950211,0.07862701934177106,0.5670074708169129,0.05776778007729634,2.937999999994645,1.297000000020489,0.041553967698290804,0.04402784506516378
35,0.5,3.6436994944580055,0.5,120.0,0.5,5.0,0.1,120.0,0.5422941474067284,0.057106515164762395,0.0,1.1898189571474807e-08,2.9060000000172295,1.0469999999913853,0.041553967698290804,0.04629408973813268
36,0.5,3.9354122720777176,0.4599990135811395,120.0,0.5,4.497803734744792,0.5,120.0,0.09859667120998539,0.010458059951563648,0.5079775071934249,0.05191329450155672,3.187000000005355,1.5,0.041553967698290804,0.04629408973813268
37,0.5,3.555137805194609,0.5,120.0,0.5,4.41610718460022,0.5,120.0,0.6815700101419545,0.0720001661797367,0.8160777388759025,0.08363613693243555,2.7660000000032596,1.047000000020489,0.041553967698290804,0.04629408973813268
38,0.5,3.5647320996212257,0.5,120.0,0.5,4.55689623738991,0.5,120.0,0.6760728046313468,0.07139497028015288,0.42916584372143696,0.043769637524388436,1.8590000000258442,0.9060000000172295,0.041553967698290804,0.04629408973813268
39,0.5,3.579781866415496,0.5,120.0,0.5,4.37105432586224,0.5,120.0,0.7206091348704584,0.07605722712900402,0.519652880184027,0.05334020017410493,2.2339999999967404,1.2969999999913853,0.041553967698290804,0.04629408973813268
40,0.5,3.5777552275597895,0.5,120.0,0.5,4.340764889853351,0.5,120.0,0.49320718464418145,0.0520596861535813,0.32178555311665513,0.033064720148620164,2.25,1.0150000000139698,0.041553967698290804,0.04629408973813268
41,0.5,3.657920104426629,0.5,120.0,0.5,4.2549538850569855,0.5,120.0,0.7306824457456609,0.07690586599655067,0.7633503059699847,0.07867187955452794,1.7659999999741558,1.0309999999881256,0.041553967698290804,0.04629408973813268
42,0.5,3.7075950663522743,0.5,113.12013366602768,0.5,4.273700689486255,0.5,120.0,0.24676167834293022,0.025926331245118946,0.4990797669596117,0.05140221706443368,2.4219999999913853,1.2969999999913853,0.041553967698290804,0.04629408973813268
43,0.5,3.6289976288432566,0.46699785269222704,120.0,0.5,4.258487335004753,0.5,120.0,0.28726807122803477,0.03069027112046975,0.3589220125074499,0.03698641508239688,2.4690000000118744,1.0939999999827705,0.041553967698290804,0.04629408973813268
44,0.5,3.932261463725577,0.5,120.0,0.5,4.227604295289698,0.5,120.0,1.0104219917387907,0.10532028851667993,0.10175729956293245,0.010497249397419865,4.23399999999674,1.9059999999881256,0.041553967698290804,0.04629408973813268
